timestamp,local_time,inverter_name,inverter_port,inverter_id,category,address,name,unit,value,message
timestamp,local_time,inverter_name,inverter_port,inverter_id,category,address,name,unit,value,message
"2025-04-01T00:00:19.686Z","01.04.2025 03:00:19","INV3","COM5","slave_4","info",20002,"Серийный номер (старший байт)","-",65535,
"2025-04-01T00:00:19.985Z","01.04.2025 03:00:19","INV3","COM5","slave_4","info",20003,"Серийный номер (младший байт)","-",65535,
"2025-04-01T00:00:20.292Z","01.04.2025 03:00:20","INV3","COM5","slave_4","info",20004,"Версия оборудования","-",10101,
"2025-04-01T00:00:20.592Z","01.04.2025 03:00:20","INV3","COM5","slave_4","info",20005,"Версия программного обеспечения","-",21706,
"2025-04-01T00:00:20.900Z","01.04.2025 03:00:20","INV3","COM5","slave_4","info",20006,"Версия протокола","-",10414,
"2025-04-01T00:00:21.199Z","01.04.2025 03:00:21","INV3","COM5","slave_4","status",25201,"Состояние работы","-",3,
"2025-04-01T00:00:21.508Z","01.04.2025 03:00:21","INV3","COM5","slave_4","status",25205,"Напряжение АКБ","V",548,
"2025-04-01T00:00:21.806Z","01.04.2025 03:00:21","INV3","COM5","slave_4","status",25206,"Выходное напряжение инвертора","V",2190,
"2025-04-01T00:00:22.123Z","01.04.2025 03:00:22","INV3","COM5","slave_4","status",25207,"Сетевое напряжение","V",2198,
"2025-04-01T00:00:22.428Z","01.04.2025 03:00:22","INV3","COM5","slave_4","status",25210,"Ток инвертора","A",4,
"2025-04-01T00:00:22.727Z","01.04.2025 03:00:22","INV3","COM5","slave_4","status",25213,"Мощность инвертора","W",65462,
"2025-04-01T00:00:23.037Z","01.04.2025 03:00:23","INV3","COM5","slave_4","status",25214,"Мощность сети","W",65004,
"2025-04-01T00:00:23.346Z","01.04.2025 03:00:23","INV3","COM5","slave_4","status",25215,"Мощность нагрузки","W",434,
"2025-04-01T00:00:23.653Z","01.04.2025 03:00:23","INV3","COM5","slave_4","status",25216,"Процент нагрузки","%",8,
